epoch,avg_return,sharpe
1,1.70217764377594,0.5490030196700579
2,1.8970164060592651,0.5749997760378174
3,2.2970168590545654,0.6624229233552985
4,1.5702719688415527,0.49521313218449164
5,2.4069082736968994,0.6385837250145998
6,1.7452518939971924,0.6265414619786948
7,2.2943527698516846,0.6189225296990383
8,1.722912073135376,0.5149953252154293
9,1.5974342823028564,0.4263934521261848
10,1.9732321500778198,0.5950953415429021
11,1.7767027616500854,0.5872263887147999
12,2.1350200176239014,0.6566827280292075
13,1.8727375268936157,0.6707816061194178
14,1.933496356010437,0.5262383586413599
15,1.9892743825912476,0.5571310586499342
16,1.6845245361328125,0.521253750422699
17,1.8769792318344116,0.6165330003655467
18,2.0877792835235596,0.5849359674123005
19,2.02907133102417,0.5682330277511463
20,2.4212026596069336,0.6262155530901646
21,2.3277978897094727,0.6658814875294454
22,1.8043444156646729,0.5955243248071207
23,1.7161107063293457,0.48199163082759294
24,1.9920265674591064,0.6754570257073043
25,1.9556716680526733,0.5895456746576695
26,1.6998871564865112,0.49109324504679275
27,1.900701880455017,0.5844454312075309
28,1.8479492664337158,0.5370699579928824
29,1.4857208728790283,0.46750149970963417
30,1.7830448150634766,0.5260588116081827
31,1.8983378410339355,0.6036828839767514
32,2.0420820713043213,0.6401470392861455
33,2.0856587886810303,0.6046247600798325
34,2.0693225860595703,0.4987683305870425
35,2.0292296409606934,0.5449161772065088
36,2.06660532951355,0.6460795794790082
37,1.722340703010559,0.5377863823437135
38,2.2698864936828613,0.6684027653274187
39,2.2278127670288086,0.5901073562593339
40,2.0508623123168945,0.5814870703136249
41,1.846639633178711,0.4720436936405268
42,1.7092299461364746,0.5295652617417197
43,2.14158034324646,0.6664204725202386
44,2.221867084503174,0.6070506872022179
45,2.072605609893799,0.6250706796662217
46,1.6202462911605835,0.501130967497382
47,2.125042200088501,0.6517917524968051
48,2.0028235912323,0.526056560940543
49,1.7837077379226685,0.5603255563269328
50,1.995234727859497,0.4798211411278631
51,1.9274863004684448,0.6160847327165168
52,2.1420981884002686,0.5678763605482428
53,1.7270253896713257,0.5106355043486992
54,2.5873494148254395,0.6649786655504227
55,1.8223742246627808,0.49236804709391263
56,1.6151161193847656,0.5184715809254443
57,1.9344213008880615,0.511329723611637
58,1.8701335191726685,0.5098337495301352
59,2.1546168327331543,0.5749596827834457
60,2.4933042526245117,0.6692509144043657
61,2.4724059104919434,0.6565579312670753
62,2.3656022548675537,0.6336845726648526
63,1.989533543586731,0.5535225212789306
64,1.919015884399414,0.5309330827524105
65,2.309875965118408,0.6467397584388301
66,2.1369407176971436,0.5805066770828525
67,2.077395439147949,0.6011534817753631
68,2.459561347961426,0.5793447778512255
69,2.0122575759887695,0.5603536258874972
70,2.108412027359009,0.6322853783275217
71,2.0871951580047607,0.5080108777005398
72,1.8907614946365356,0.5255506172637436
73,1.5920780897140503,0.4941637878522655
74,2.0023560523986816,0.5560181030123268
75,1.8815827369689941,0.4894327589871866
76,2.1901981830596924,0.5405628188512429
77,2.0347061157226562,0.5353134952074827
78,1.9170756340026855,0.5678925484552391
79,1.9661420583724976,0.4895771134037314
80,2.2888906002044678,0.6149342822029983
81,2.171936511993408,0.6131136781687027
82,2.0941953659057617,0.537710669036585
83,2.2144134044647217,0.5863226837620692
84,2.5086119174957275,0.5944353943937347
85,2.295402765274048,0.5868031078024022
86,2.0140810012817383,0.5277726256335402
87,1.8349993228912354,0.5120936960327813
88,2.201749563217163,0.566730556438528
89,2.5601658821105957,0.5705951787646211
90,1.774053692817688,0.5114019228086354
91,2.4974865913391113,0.5521928096366291
92,2.5607471466064453,0.5931318188773579
93,2.1512439250946045,0.5438142528244034
94,2.3869307041168213,0.608596433973808
95,2.608356475830078,0.5656722244522633
96,1.8341691493988037,0.4840175772314932
97,1.9658524990081787,0.49448410337493165
98,1.5840978622436523,0.4175006220852683
99,2.2326362133026123,0.5039923344219222
100,1.9458935260772705,0.507855906108368
101,2.5702154636383057,0.5533595943465911
102,2.0579898357391357,0.480587018860546
103,2.3378303050994873,0.5564353764848615
104,2.370230197906494,0.62781522230365
105,2.4915859699249268,0.5658644806325964
106,2.15922474861145,0.5207797337711659
107,2.41762638092041,0.5016732887966214
108,2.474386215209961,0.5732547587786156
109,2.5976173877716064,0.6368054240282037
110,2.1948068141937256,0.4995884186542295
111,2.2559151649475098,0.5654408891760065
112,1.5558151006698608,0.4921328847598203
113,2.5362496376037598,0.6252725537136737
114,2.3459177017211914,0.6276921968774453
115,2.0814032554626465,0.5075799425460701
116,2.1367251873016357,0.5712694400840912
117,2.3344995975494385,0.5292521553527322
118,2.0829591751098633,0.48422372683265325
119,2.2676773071289062,0.5251287892041143
120,2.2113521099090576,0.5013059770797771
