epoch,avg_return,sharpe
1,1.7906181812286377,0.7612438663378238
2,1.9943268299102783,0.728985274205174
3,1.9296923875808716,0.7198607748857491
4,1.902085542678833,0.7698942989947364
5,1.8869861364364624,0.7888013228738395
6,1.8878273963928223,0.7781593137603073
7,1.8476675748825073,0.7798290108684083
8,1.6439616680145264,0.7462549634203325
9,1.571399450302124,0.7217397032115684
10,1.6620607376098633,0.6949299068646105
11,1.7536554336547852,0.7554121206799954
12,2.250257968902588,0.6401210846776961
13,1.9192609786987305,0.7846917904093118
14,1.6526421308517456,0.6993074271079877
15,1.8290356397628784,0.7744443857547486
16,1.6313375234603882,0.7033549391217955
17,1.730456829071045,0.7323406528717191
18,1.8959602117538452,0.8034339596372708
19,1.9512548446655273,0.689694295380571
20,1.72934889793396,0.6996186867709479
21,1.9899834394454956,0.8048596192224624
22,1.914326548576355,0.6511676893301305
23,1.825573205947876,0.7041125911650826
24,1.7698981761932373,0.7745450766807576
25,1.9199724197387695,0.6325144842645135
26,1.4834860563278198,0.6751527425507664
27,1.8327630758285522,0.7245219402907005
28,1.8624807596206665,0.7331551333882222
29,1.937880516052246,0.836538940859049
30,1.9734702110290527,0.7961315135235255
31,1.8181339502334595,0.8307577806978557
32,1.9527702331542969,0.7971177058621433
33,2.076862335205078,0.819013154114433
34,1.9317594766616821,0.876031503113437
35,1.8718137741088867,0.7312836507240541
36,1.7661969661712646,0.7424008022996743
37,1.8100295066833496,0.8120953360322815
38,1.8496630191802979,0.7981219835566447
39,1.7687684297561646,0.6785785898739919
40,1.8151227235794067,0.7876472774152607
41,1.9604851007461548,0.7530234940452153
42,1.6846567392349243,0.7361832300739258
43,1.6824474334716797,0.6732792115548948
44,1.6379472017288208,0.7135539785309406
45,1.8109443187713623,0.769964155660471
46,1.7940528392791748,0.6757485129243366
47,1.6685107946395874,0.673910210459592
48,1.6585595607757568,0.6586945054848119
49,1.6263498067855835,0.7786280577931142
50,2.1187450885772705,0.8305591020127389
51,1.741030216217041,0.7670600317171464
52,2.0119266510009766,0.7308995314766791
53,2.1226069927215576,0.7566504550355091
54,1.628190517425537,0.7378898154986049
55,1.6372044086456299,0.7082096991843527
56,1.740801215171814,0.7619589423272062
57,1.8063064813613892,0.733494408968672
58,1.9531760215759277,0.7548097102130666
59,1.8916882276535034,0.7568397813909177
60,1.8517749309539795,0.7335582771414227
61,1.8135645389556885,0.7206947277249267
62,1.6510246992111206,0.7792045862361094
63,1.731966495513916,0.7537429044345187
64,1.837524652481079,0.7507607289575758
65,1.8134651184082031,0.7731655386064754
66,1.8539984226226807,0.7274471905147932
67,2.1351184844970703,0.7683753848508486
68,1.684723138809204,0.7223361358975044
69,1.5277626514434814,0.7322510335763275
70,1.5705137252807617,0.7626587751924905
71,1.7859923839569092,0.815577282427625
72,1.8049356937408447,0.7561457639006406
73,1.482852816581726,0.6589897602464897
74,1.555768609046936,0.7043368164790202
75,1.8765428066253662,0.6621440941738155
76,1.8180749416351318,0.6858856758021323
77,1.9310097694396973,0.81634400748527
78,1.5947445631027222,0.7425499832930889
79,1.838413119316101,0.7152892770662466
80,2.1070809364318848,0.7802707285332289
81,1.6128374338150024,0.7383248851738904
82,1.494443655014038,0.7156608080085186
83,1.815975546836853,0.7884563711789883
84,1.7949477434158325,0.7609432561116295
85,1.6246572732925415,0.7694960014008171
86,1.9132053852081299,0.7791444934869031
87,2.0330283641815186,0.7538330835816335
88,2.006971597671509,0.7582244662292006
89,1.948578119277954,0.8268349856842923
90,1.7436256408691406,0.7350071315994011
91,1.785590410232544,0.7293635321016058
92,1.9943549633026123,0.7466087233434352
93,1.7781519889831543,0.714980535810625
94,1.9650133848190308,0.829067898307874
95,1.964730978012085,0.6589155297802546
96,1.7052853107452393,0.7733776489726562
97,1.5038396120071411,0.6932971335772657
98,1.8814435005187988,0.7378806678365122
99,1.8857077360153198,0.7847626033198853
100,1.8095035552978516,0.696815322536892
101,2.4158542156219482,0.8080620793433875
102,1.9253615140914917,0.7901323336625194
103,1.7853689193725586,0.6986693460099761
104,1.7707220315933228,0.6901149928357871
105,1.6359611749649048,0.7043377747636089
106,1.8408035039901733,0.7327134395829947
107,2.0597081184387207,0.7193422925107329
108,1.6314305067062378,0.7447403687465219
109,1.9446501731872559,0.7550396478663071
110,1.662826657295227,0.7134731441556276
111,1.7526417970657349,0.6964730136978641
112,1.9486000537872314,0.7316454388261266
113,1.4857884645462036,0.6766397971181817
114,1.5328630208969116,0.7603549092994888
115,1.7779278755187988,0.6801677360545714
116,1.6784589290618896,0.7971561058158189
117,1.9521019458770752,0.8324944001966268
118,1.5473850965499878,0.6849198021279529
119,2.0406153202056885,0.7104535402189525
120,1.9737565517425537,0.8696268024734555
121,1.7958012819290161,0.7704708059747959
122,1.8231899738311768,0.8706288843915847
123,1.672584891319275,0.7697107710577316
124,1.9046499729156494,0.6828993574691457
125,1.6041522026062012,0.7399504348898939
126,1.7871226072311401,0.7670001742418296
127,1.922430157661438,0.784714377342348
128,1.7848405838012695,0.7195749976925119
129,1.6660735607147217,0.7415921338062231
130,1.7433655261993408,0.740143219463535
