epoch,avg_return,sharpe
120,1.800828456878662,0.7626552798479863
121,1.8040471076965332,0.7277341399655862
122,1.7169049978256226,0.7428363746989506
123,1.6710478067398071,0.7479593481309519
124,1.5343959331512451,0.6312556784336983
125,1.7270171642303467,0.5992051259988647
126,1.4276572465896606,0.6472465317514111
127,1.9212839603424072,0.7686020536843577
128,1.7152680158615112,0.6061095481360587
129,1.4873261451721191,0.6406376302438107
130,1.8486120700836182,0.712140348120926
131,1.6171257495880127,0.7231275135721158
132,1.7783212661743164,0.7090838765282882
133,1.6484533548355103,0.6674644255271581
134,1.8891774415969849,0.7546342813039932
135,1.7186733484268188,0.6200940393227097
136,1.7372429370880127,0.7101183374034832
137,1.8391762971878052,0.7144173069836964
138,1.9558953046798706,0.6536608997181156
139,1.8653833866119385,0.6434089170046522
140,1.7374663352966309,0.6567421088884765
141,1.7723935842514038,0.6412037684699453
142,2.043750524520874,0.6447158483242612
143,1.5403854846954346,0.5236605649847136
144,1.701601266860962,0.7528445111035785
145,1.6414971351623535,0.5994531801392722
146,1.6319226026535034,0.579010540675768
147,1.6860947608947754,0.6527949443628261
148,1.3620145320892334,0.5199572269658407
149,1.7298362255096436,0.6092881700723148
150,1.9602577686309814,0.7026839233514088
151,1.7113393545150757,0.594339164387895
152,1.2947821617126465,0.5036515975701867
153,1.5624243021011353,0.6296282090478736
154,1.5677744150161743,0.5603498172691002
155,1.7504611015319824,0.6030589551348075
156,1.5168598890304565,0.5418037761968821
157,1.5722302198410034,0.5733071390414975
158,1.4928381443023682,0.5526442657042259
159,1.6347588300704956,0.5375880993869168
160,1.3364900350570679,0.6220204820254084
161,1.5395817756652832,0.6108258137571211
162,1.6411445140838623,0.6260585781624446
163,1.7513309717178345,0.6643130042646949
164,1.3591420650482178,0.4868105285174306
165,1.3994336128234863,0.5929014230110897
166,1.804337501525879,0.6058926226613661
167,2.0198564529418945,0.6650091963582819
168,1.625113606452942,0.6042041064745736
169,1.477944016456604,0.5852516146204053
170,1.6006332635879517,0.5741283648249731
171,1.5426055192947388,0.6808769516141762
172,1.6271462440490723,0.630566431750181
173,1.324432373046875,0.568727088160756
174,1.617645502090454,0.6496418320112782
175,1.7016209363937378,0.4790668543461293
176,1.4999480247497559,0.5813582954284443
177,1.2184771299362183,0.4837007827091298
178,2.149430751800537,0.6044780635767337
179,1.548797369003296,0.6200536841830379
180,1.6000412702560425,0.6129365523854334
181,1.6514824628829956,0.6077325986286001
182,1.6895853281021118,0.629041064876333
183,1.6049752235412598,0.6701059100577615
184,1.3528738021850586,0.548708695564582
185,1.6396989822387695,0.5107958723783237
186,1.4931139945983887,0.5991131961741175
187,1.5203591585159302,0.5706788219935551
188,1.7280946969985962,0.5912234774017465
189,1.729063868522644,0.6225686027077979
190,1.6975542306900024,0.5972446841842806
191,1.4442355632781982,0.5336665872261063
192,1.4921671152114868,0.630528300575856
193,1.8271894454956055,0.6086934676956666
194,1.5504213571548462,0.6214273061674543
195,1.8313477039337158,0.6502113037171797
196,1.7652658224105835,0.5890563152170732
197,1.791229009628296,0.6602573086178684
198,1.5391453504562378,0.6228835382621141
199,2.0632901191711426,0.5314746465194441
200,1.4982551336288452,0.5689991932534365
201,1.8523541688919067,0.692308179812912
202,1.5824065208435059,0.5967180678738383
203,1.520438313484192,0.5394738225450219
204,1.3040685653686523,0.5473494159701372
205,1.7397950887680054,0.5623586567420436
206,1.7687578201293945,0.5919973691563558
207,1.6688071489334106,0.5466095045739385
208,1.968194842338562,0.6926037791766245
209,1.6237280368804932,0.6634467537213403
210,1.9889999628067017,0.794877177502913
211,2.053377389907837,0.6878461774431881
212,1.714803695678711,0.5307020880187032
213,1.9291505813598633,0.8197792285375689
214,1.8061219453811646,0.6203209925154463
215,1.689098834991455,0.7467510744375873
216,1.8252010345458984,0.7388543485293125
217,1.9870097637176514,0.7968101834337594
218,1.575472116470337,0.6656836199922014
219,1.5328269004821777,0.6052114601696618
220,1.8456001281738281,0.7057205672525148
221,1.9578673839569092,0.7329054992078871
222,1.8167903423309326,0.7088566742817496
223,1.972934603691101,0.7912642544927531
224,1.8622353076934814,0.7403404911964563
225,1.659245252609253,0.6367775096915128
226,1.54905104637146,0.6929101253554826
227,1.5813171863555908,0.6939112300094165
228,1.5983421802520752,0.6456728098257397
229,1.7083576917648315,0.6493693081982116
230,2.0582265853881836,0.7023938634742597
231,1.7939434051513672,0.6992203056293652
232,1.7943676710128784,0.6771174121403413
233,1.7988852262496948,0.5438468280327506
234,1.656644344329834,0.7953729056069817
235,1.8183584213256836,0.6936001941552044
236,1.9072448015213013,0.6527587062451451
237,1.6653186082839966,0.6909183781167811
238,1.649523138999939,0.6933560627973392
239,1.6776936054229736,0.6217044065781396
240,1.7989581823349,0.7280876337690889
241,1.8625282049179077,0.6909722681834654
242,1.7757694721221924,0.5853452209764409
243,1.4135600328445435,0.5850892861297048
244,1.898013710975647,0.6317903975293583
245,1.7290794849395752,0.6591025208913054
246,1.5184677839279175,0.6483226424478498
247,1.5889780521392822,0.676783945189725
248,1.6178059577941895,0.6835999136961104
249,1.6715346574783325,0.7607250770165538
250,1.5658457279205322,0.6608116939904177
251,1.8380365371704102,0.7407895232955296
252,1.7251662015914917,0.7920637509655707
253,1.8960527181625366,0.698782013277838
254,1.9007631540298462,0.714964776743494
255,1.9784367084503174,0.7208932095662615
256,1.47511625289917,0.5848644787035535
257,1.783328652381897,0.7378977670713518
258,2.0033605098724365,0.8462813482388445
259,1.8512836694717407,0.7304519314427088
260,1.8864972591400146,0.7013903427323906
261,1.8444764614105225,0.6976429270973565
262,1.8699698448181152,0.6982842237024449
263,1.7410424947738647,0.8107835464634744
264,1.8538055419921875,0.7904380777478881
265,2.0106565952301025,0.7139429695969379
266,1.8826100826263428,0.7584949602519188
267,1.8382420539855957,0.6343597952671749
268,1.7761409282684326,0.7502332338752171
269,1.8459140062332153,0.7229765879770319
270,1.563796877861023,0.6386481843000748
271,1.8659579753875732,0.8179654617448564
272,1.7517247200012207,0.7061714255708637
273,1.7687089443206787,0.6866641309145184
274,1.9128925800323486,0.7963076791594038
275,1.6580978631973267,0.724131682275537
276,1.671823501586914,0.7652563720548047
277,1.66811203956604,0.7107353420155591
278,1.7090693712234497,0.6304368604255608
279,1.796477198600769,0.788534659178171
280,1.7058266401290894,0.6836426173892665
281,1.8174189329147339,0.8398490354189004
282,1.8239234685897827,0.6060140666959342
283,2.063408136367798,0.6518949768893235
284,1.81803297996521,0.7053222721924995
285,1.9677058458328247,0.7084312250002246
286,2.234675407409668,0.6758364411914397
287,2.0220558643341064,0.7466998512855314
288,1.8846421241760254,0.7410855152107222
289,2.014383554458618,0.7537109518245019
290,1.9339778423309326,0.7138805302927788
291,1.9606467485427856,0.7986103248877262
292,1.579360008239746,0.6128204143738062
293,1.7723854780197144,0.6911019173871918
294,1.821244478225708,0.8435059299553943
295,1.7371442317962646,0.7148450401260001
296,1.4988117218017578,0.6648745492114743
297,2.0641400814056396,0.6007988491207283
298,1.6858752965927124,0.8259017507579354
299,1.721231460571289,0.7251165053462347
300,1.7458099126815796,0.7332675552627116
301,1.722032070159912,0.687318074208026
302,1.9712904691696167,0.6354033240898626
303,1.7627242803573608,0.6460969250847672
304,1.5726039409637451,0.6870372010773032
305,1.8136299848556519,0.6365893988987397
306,1.9362070560455322,0.6650711622639244
307,1.7463220357894897,0.7204507766220758
308,1.6614547967910767,0.6953285273010673
309,1.936171531677246,0.7139133972282721
310,1.4946266412734985,0.6898180878032362
311,1.7423479557037354,0.6847656022141742
312,1.8412848711013794,0.727164542488739
313,1.4523825645446777,0.7295870304851112
314,1.7157623767852783,0.7824124010391293
315,1.8980848789215088,0.748697394512551
316,1.8265448808670044,0.6863409419683921
317,1.8348889350891113,0.6802270438164795
318,1.59694242477417,0.6240162587270504
319,1.7924631834030151,0.6690794629178222
320,1.5899274349212646,0.7474303065213548
321,1.560073733329773,0.7405261083282445
322,1.461127519607544,0.6613891097727611
323,1.5741735696792603,0.7275368946126517
324,2.0231504440307617,0.7402097195474564
325,1.9471863508224487,0.7512297806052008
326,1.773220419883728,0.8078990196069427
327,1.7155158519744873,0.6262809417574918
328,2.0097057819366455,0.7798342905001899
329,1.9267433881759644,0.6201000676157873
330,1.8111745119094849,0.7458532919511274
331,1.69236421585083,0.677814334926906
332,1.7795677185058594,0.643485806160824
333,1.826336145401001,0.7035814875758939
334,1.8787856101989746,0.7616436212165338
335,1.564778447151184,0.6513544756334639
336,1.6105973720550537,0.608154590767109
337,1.907364845275879,0.7905015686722109
338,1.799233317375183,0.7803416020972506
339,1.5950959920883179,0.690197908319967
340,1.4906095266342163,0.6643557013704259
341,1.581924319267273,0.726446469029805
342,1.6552666425704956,0.7238413222644421
343,1.896418571472168,0.775297555538996
344,1.9032683372497559,0.786828207804666
345,1.5772318840026855,0.6860842085506196
346,1.6710875034332275,0.6435055533075689
347,1.8747775554656982,0.735350590028991
348,1.7781792879104614,0.7273857636897605
349,1.9314240217208862,0.7488331372205457
350,1.9208728075027466,0.7414903064934153
351,1.827462077140808,0.7229661732446739
352,1.7399119138717651,0.6904995765383436
353,2.1130876541137695,0.7266892103182007
354,1.8069486618041992,0.6984721931670358
355,1.7966219186782837,0.6960234362063512
356,2.0201854705810547,0.7493707290816036
357,1.780010461807251,0.8272987880129655
358,1.8136508464813232,0.8012628671414203
359,1.559157371520996,0.7584919988088985
360,2.0281295776367188,0.7668141295491702
